"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123505",2441.37699261553,-0.308082288570715,0.222322293229762,-1.38574626995379,0.165824394146643,0.820098012799253
"ENSG00000123607",114.602505431467,-0.425584043651521,0.306901750947019,-1.38671103158675,0.165529895382877,0.820098012799253
"ENSG00000137876",116.168609879926,0.41697295359948,0.300394657360496,1.38808378705311,0.165111532907603,0.820098012799253
"ENSG00000142676",1583.02757303807,0.296238189980229,0.213347945688421,1.38852140818297,0.16497833045922,0.820098012799253
"ENSG00000150054",112.524295173178,-0.427135306404844,0.308263248507341,-1.38561865053035,0.165863380173191,0.820098012799253
"ENSG00000157224",190.987950327531,-0.375577974398223,0.270522135769672,-1.38834470358462,0.165032105792654,0.820098012799253
"ENSG00000160255",140.554598355326,0.480324388904208,0.346251331915,1.38721311553574,0.165376787300144,0.820098012799253
"ENSG00000165156",156.14276563093,-0.392233775167516,0.282432813853827,-1.38876842890684,0.164903178399027,0.820098012799253
"ENSG00000197081",868.91620928765,-0.302359218918535,0.217114669784179,-1.39262454821267,0.163733355719941,0.820098012799253
"ENSG00000217130",186.898459383277,0.372214514348001,0.268753381572211,1.38496681295893,0.166062615384796,0.820098012799253
"ENSG00000223764",124.627416554718,0.568296696404132,0.41014781183475,1.38558997514072,0.165872141069713,0.820098012799253
"ENSG00000227347",145.105683219831,-0.404256393173229,0.291097484480441,-1.38873200465733,0.164914258267528,0.820098012799253
"ENSG00000228057",123.88603580112,-0.416457249868176,0.300286971730356,-1.38686419683281,0.165483177076708,0.820098012799253
"ENSG00000204138",240.272041466371,-0.352998605359386,0.255017447653946,-1.38421354541356,0.166293076962516,0.820606922707176
"ENSG00000071127",910.238082389847,0.299504260507793,0.217508211465657,1.37697909651141,0.16851871071701,0.822969103735028
"ENSG00000092439",158.089553163992,-0.38041965490655,0.276555372646396,-1.37556414567637,0.168956613530325,0.822969103735028
"ENSG00000092964",164.606344433949,0.40279818821488,0.292224924245287,1.37838409661723,0.168084730874345,0.822969103735028
"ENSG00000093072",109.151895624524,0.437451825811295,0.317938619343107,1.37590024991338,0.168852517852785,0.822969103735028
"ENSG00000100568",232.94979669281,-0.38468622254095,0.278900668675591,-1.379294730155,0.167803900688121,0.822969103735028
"ENSG00000101493",156.017948337258,0.462153923891467,0.335651087370732,1.37688790914302,0.168546905926719,0.822969103735028
"ENSG00000102189",107.833402503542,-0.450325730100382,0.326444824825497,-1.37948497220351,0.167745276482948,0.822969103735028
"ENSG00000109971",2548.22170031807,-0.279466239722898,0.202453453636259,-1.38039749237869,0.167464291852637,0.822969103735028
"ENSG00000115295",105.321395044476,0.434366795813496,0.315263199660951,1.37779098949904,0.168267828785393,0.822969103735028
"ENSG00000120742",1068.93705438317,-0.302108752883386,0.218953398594606,-1.37978562937378,0.167652658574791,0.822969103735028
"ENSG00000125810",162.809371858477,0.414796816111852,0.300318783687233,1.38118838595138,0.167221044822601,0.822969103735028
"ENSG00000129946",291.086195265177,-0.348421110015272,0.252835201559669,-1.37805617202811,0.168185945872887,0.822969103735028
"ENSG00000134531",232.396905758945,0.420955904829924,0.30612467826498,1.3751126084175,0.169096536033572,0.822969103735028
"ENSG00000137076",1687.56131840648,0.317734868365747,0.230983947107059,1.37557121326046,0.168954424115871,0.822969103735028
"ENSG00000150977",102.706120602652,0.434804265779262,0.316014075521955,1.37590157989357,0.168852106036924,0.822969103735028
"ENSG00000163946",206.518681172365,-0.367994715293071,0.267446017980524,-1.37595884983365,0.168834373653328,0.822969103735028
"ENSG00000170242",372.024390329521,-0.322776870238738,0.234597580687793,-1.37587467565702,0.168860436827377,0.822969103735028
"ENSG00000173175",198.740003488622,0.414600721150585,0.300184799520506,1.38115161664694,0.167232347693325,0.822969103735028
"ENSG00000196177",343.779908960025,-0.326423952299373,0.237352572915232,-1.37527033429695,0.169047650014701,0.822969103735028
"ENSG00000091409",353.765420394447,-0.330363957694108,0.240360719326638,-1.37445069485401,0.169301807093116,0.823372345992986
"ENSG00000139970",136.166892262047,-0.420642623704224,0.306545624016339,-1.37220234362832,0.170000456049491,0.826172736552654
"ENSG00000088881",163.99653066907,0.389872428988679,0.284264822309783,1.37151134572609,0.170215609146034,0.826621073730125
"ENSG00000079819",156.799457161392,0.396279008992085,0.289847991309999,1.36719598159387,0.171563884562919,0.830202235077565
"ENSG00000119682",192.632389728334,-0.363913210834133,0.265954407090669,-1.36832931183602,0.171209019696333,0.830202235077565
"ENSG00000163683",513.407665884476,-0.315139261262952,0.23045327048541,-1.36747576026656,0.171476229988979,0.830202235077565
"ENSG00000165801",134.703523010934,0.415703532855646,0.304147633097696,1.36678207428994,0.171693623103315,0.830202235077565
"ENSG00000177189",234.768647937607,-0.35144824045018,0.257012784292547,-1.36743485899962,0.171489042250895,0.830202235077565
"ENSG00000188994",166.540028781439,-0.398439231116692,0.291442763402287,-1.36712686383197,0.171585544302396,0.830202235077565
"ENSG00000022267",995.699865177318,0.881162392019448,0.645931971689042,1.36417212746925,0.172513398307234,0.832968497497815
"ENSG00000142871",1430.21584953853,0.337622136608673,0.247488605884593,1.36419264798845,0.172506941485688,0.832968497497815
"ENSG00000174705",204.966780077677,0.418846343146372,0.307129808700827,1.36374370471597,0.172648243648963,0.833021583058055
"ENSG00000042445",315.066897975955,-0.340479310367712,0.250520519253873,-1.35908751659051,0.17411885808978,0.833838243440744
"ENSG00000073910",136.953638494581,0.44080983178542,0.324389446464678,1.35889079188468,0.174181197150497,0.833838243440744
"ENSG00000112701",485.515877292452,-0.328783601341469,0.241403027262401,-1.36196966985044,0.173207457187432,0.833838243440744
"ENSG00000148411",204.217389061973,0.377025239623405,0.277437142736265,1.35895733319965,0.174160109356784,0.833838243440744
"ENSG00000156931",154.243009388264,-0.381417642224137,0.28014474247039,-1.36150205376226,0.17335508495348,0.833838243440744
"ENSG00000166432",180.281040384196,-0.382879849557409,0.281510694739709,-1.3600898889878,0.173801480300342,0.833838243440744
"ENSG00000173889",293.917265183796,-0.342012628169842,0.251664403484932,-1.35900279671582,0.174145702483548,0.833838243440744
"ENSG00000187678",184.709799453576,-0.432570896817307,0.317938602421697,-1.36054852579231,0.173656407874965,0.833838243440744
"ENSG00000197971",202.758769631837,-0.376192623793741,0.276362144528734,-1.36123065782126,0.173440808561817,0.833838243440744
"ENSG00000215895",124.988799819903,-0.405825695835354,0.298342055097681,-1.360269827539,0.173744552748705,0.833838243440744
"ENSG00000234176",128.493798629746,-0.409540842701303,0.300886740962968,-1.36111296028065,0.173477994564539,0.833838243440744
"ENSG00000125354",144.265054126186,0.386847234664697,0.285158633840485,1.35660361902665,0.174907191236133,0.83493667015914
"ENSG00000162078",203.635727158357,-0.390353028771652,0.287704132388114,-1.35678631214467,0.174849117946444,0.83493667015914
"ENSG00000165476",276.781048143127,-0.341532403424675,0.251741275149795,-1.35668019962738,0.174882846544988,0.83493667015914
"ENSG00000244245",102.455140167911,-0.439352158213381,0.323790853043172,-1.35690108007715,0.174812643630103,0.83493667015914
"ENSG00000100342",315.911154784359,0.492404954553291,0.363100862255887,1.35611067264908,0.175063957621022,0.835092325502831
"ENSG00000118873",137.052868701612,-0.39896330223441,0.294320270676338,-1.35554136763195,0.175245137964667,0.835364137455956
"ENSG00000143153",310.991544391709,0.432644017239772,0.319322817626835,1.35487974349946,0.175455874447548,0.835776353777765
"ENSG00000120992",187.384924856353,-0.36801797138341,0.272306996906766,-1.35148187730708,0.176541121368995,0.840350730592964
"ENSG00000082258",204.613445061022,-0.353625438475837,0.261740276306175,-1.35105473053821,0.176677901303141,0.840407046792735
"ENSG00000115760",342.868773278622,-0.326358088741877,0.241754253504809,-1.34995800078192,0.177029455205413,0.841484180714919
"ENSG00000141198",173.935502615587,-0.383849037782438,0.284542512120673,-1.34900417839725,0.177335623994262,0.842344213972747
"ENSG00000107651",248.656318651885,-0.341126112752277,0.253154310769661,-1.34750268211968,0.177818390193232,0.842851650767922
"ENSG00000162729",172.338471994354,-0.365371274018937,0.2710830844911,-1.34782026220796,0.177716199259571,0.842851650767922
"ENSG00000169738",328.281212804856,-0.461882565351402,0.342755537135709,-1.34755683076981,0.17780096314544,0.842851650767922
"ENSG00000175054",125.100739429978,-0.406802730278112,0.301999385409713,-1.34703164950556,0.17797003963952,0.842976399024936
"ENSG00000065613",262.28629622547,-0.368450040988522,0.27439413838217,-1.34277664661828,0.179344307486418,0.844162821080525
"ENSG00000100219",1775.97313207088,-0.280367629604666,0.208906743201197,-1.34207075036657,0.179573056695211,0.844162821080525
"ENSG00000102898",150.416135600176,0.378467625990975,0.28189359984469,1.34259034685248,0.179404657802368,0.844162821080525
"ENSG00000137575",298.931742334064,0.342010745613382,0.254539718119378,1.34364392378631,0.179063558677973,0.844162821080525
"ENSG00000167608",313.55094697099,-0.35361992308212,0.262936217898315,-1.34488860419706,0.178661210880285,0.844162821080525
"ENSG00000175356",477.01303463808,0.349167293344676,0.259795170697896,1.34400994601515,0.178945170685491,0.844162821080525
"ENSG00000175866",307.5263790277,-0.364295171710182,0.271062946924158,-1.34395045816465,0.17896440775948,0.844162821080525
"ENSG00000176907",459.596506059947,-0.382213297570964,0.284501984704253,-1.34344685844032,0.179127322560084,0.844162821080525
"ENSG00000204287",1325.22513840113,0.414811109258108,0.308305671022308,1.34545403554414,0.178478655313127,0.844162821080525
"ENSG00000214548",368.954413412395,0.327145843556197,0.24342769634908,1.34391381285991,0.178976258817693,0.844162821080525
"ENSG00000235957",110.026960225493,-0.435291529735376,0.324457670553059,-1.34159728445746,0.179726607164334,0.844162821080525
"ENSG00000259479",180.095751018549,-0.479944579874903,0.357654185416368,-1.34192356596126,0.179620779850706,0.844162821080525
"ENSG00000213598",117.489310827341,0.421099469732209,0.314131347749988,1.34052036750995,0.180076227167027,0.845214727093806
"ENSG00000101856",371.518730079791,0.335039743047334,0.250211610439658,1.33902556503522,0.180562350456592,0.846905417831966
"ENSG00000068323",195.694736297688,0.351632435144115,0.2629692932596,1.33716157801355,0.181169900526435,0.847391342796109
"ENSG00000110367",358.669787237813,-0.319298722266427,0.238765288534781,-1.33729121274642,0.181127598195888,0.847391342796109
"ENSG00000163728",219.805000830161,-0.352900775344924,0.26382979048672,-1.33760776102609,0.181024333158891,0.847391342796109
"ENSG00000177548",218.580741461472,-0.371627990846091,0.277716229687997,-1.33815726673086,0.180845176071825,0.847391342796109
"ENSG00000242951",115.828066775073,0.424261264364608,0.31745404923857,1.3364493708057,0.181402438401932,0.847889368096871
"ENSG00000101236",231.850609757288,0.341215841314306,0.25551491479973,1.33540479068217,0.181743897666649,0.84830635371678
"ENSG00000171303",189.583036132813,-0.369168335273349,0.276420385918671,-1.33553223307476,0.181702212930823,0.84830635371678
"ENSG00000145012",1107.63489456163,0.300805057862635,0.225341403409434,1.33488588120705,0.181913699414652,0.848510084787066
"ENSG00000124593",107.821196666002,-0.416152658909669,0.31188457991294,-1.33431623655724,0.182100238615604,0.848791548807038
"ENSG00000203875",148.294204717801,0.383580397394016,0.287629792882252,1.33359063242466,0.182338054641887,0.849311465042472
"ENSG00000033178",190.846901361595,-0.374072580177434,0.280946399146849,-1.33147312552637,0.183033382082575,0.849608369832572
"ENSG00000081277",241.018899162432,-0.483193882150541,0.362864318129931,-1.33161035133117,0.182988261671106,0.849608369832572
"ENSG00000107862",591.694305193283,-0.294836591626958,0.221248043161778,-1.33260655060968,0.182660954355313,0.849608369832572
"ENSG00000182551",636.223789122296,-0.322859932177028,0.242453773464748,-1.33163500639007,0.182980155859578,0.849608369832572
"ENSG00000184432",902.007234230922,-0.285496763853123,0.214340461942939,-1.33197792551706,0.182867442375716,0.849608369832572
"ENSG00000198879",117.03516668455,-0.416799287159306,0.313279732232971,-1.33043808544037,0.183373973205653,0.850602306056017
"ENSG00000122218",1050.29159030001,-0.308671190552885,0.232345294874719,-1.32850200697768,0.184012320995906,0.851942164368277
"ENSG00000176720",129.004484475696,0.419390773454705,0.315705953770375,1.32842212332728,0.184038694875852,0.851942164368277
"ENSG00000198648",340.028348912954,-0.325320392508235,0.244894632340193,-1.32840964867012,0.184042813682294,0.851942164368277
"ENSG00000133112",3628.83623846392,0.278628561999529,0.209921968114796,1.32729587332737,0.184410828404116,0.852273995711448
"ENSG00000166123",407.506760858057,-0.472431910580209,0.355969437445595,-1.32716986595911,0.184452498155797,0.852273995711448
"ENSG00000169895",277.105824177432,-0.361776893848975,0.272697629137036,-1.32665947626254,0.184621351732319,0.852273995711448
"ENSG00000178026",171.066449187716,-0.390837726802367,0.294596342312107,-1.32668900005655,0.184611581180991,0.852273995711448
"ENSG00000211677",189.835467162971,-0.418552578996682,0.315756913600295,-1.32555317387765,0.184987745360428,0.853379681271769
"ENSG00000133789",173.560189142434,0.365507233365568,0.276140552662683,1.32362751447104,0.18562678258746,0.853984774065157
"ENSG00000141425",252.991532315715,-0.332626825820765,0.251155750760137,-1.32438466893174,0.185375323607241,0.853984774065157
"ENSG00000177706",138.336615618004,0.384253202440794,0.290250854035657,1.32386588048967,0.185547591530497,0.853984774065157
"ENSG00000247556",292.82885443614,-0.330678318895879,0.249800127419304,-1.32377161818183,0.185578904801836,0.853984774065157
"ENSG00000115380",243.121337322728,0.35969968472506,0.271968600091688,1.32257799100262,0.185975757395104,0.854156702774055
"ENSG00000148484",163.792507515545,0.379378449654278,0.286836261732029,1.32263071399496,0.185958215024035,0.854156702774055
"ENSG00000161533",380.949024233734,-0.317679635033243,0.240304466231132,-1.32198805962969,0.186172127009629,0.854156702774055
"ENSG00000227418",148.642044374392,-2.55838622823595,1.934963416082,-1.32218842329137,0.186105415065229,0.854156702774055
"ENSG00000213445",103.463421227893,0.415634227474804,0.314553052481588,1.32134857441618,0.186385164591055,0.854551204525861
"ENSG00000142634",150.121537015467,0.373246542579176,0.28257430653039,1.32087926592517,0.186541624213746,0.854685943093772
"ENSG00000196535",156.374864102579,0.375932009341507,0.284746960113599,1.32023186197152,0.186757617129573,0.85509307883833
"ENSG00000157693",222.806158875466,-0.352351848338033,0.267082109634206,-1.31926413499059,0.187080823581648,0.855408306872989
"ENSG00000257093",245.841760895628,-0.339106544464174,0.257018303749449,-1.31938674995983,0.18703984916243,0.855408306872989
"ENSG00000171517",123.910506757678,-1.10048676292559,0.835019142818959,-1.31791800510158,0.187531097679505,0.856668983265676
"ENSG00000189339",313.807487598015,-0.322339113390221,0.244697120862593,-1.31729834929781,0.187738638319002,0.856668983265676
"ENSG00000197619",297.831271153943,-0.399375369978989,0.303109216395127,-1.31759560045304,0.187639059168913,0.856668983265676
"ENSG00000117020",273.893821252992,-0.33685176498764,0.255883427891536,-1.31642665475947,0.188030880927537,0.857160228796108
"ENSG00000198478",263.739026236449,-0.376527385250946,0.286067834331027,-1.31621713476267,0.188101174205034,0.857160228796108
"ENSG00000049656",408.756919725047,-0.304633558855245,0.23278300536516,-1.30865893056658,0.190649909297821,0.858373916166364
"ENSG00000050327",109.388506967217,-0.401573672422087,0.307447701666985,-1.30615278710737,0.19150060473234,0.858373916166364
"ENSG00000067225",1472.23264220985,0.270887223151811,0.206714555267098,1.31044097403685,0.190046700015529,0.858373916166364
"ENSG00000068912",413.801186230032,-0.304473587592814,0.231615329008822,-1.31456578843802,0.188655874284442,0.858373916166364
"ENSG00000077232",627.73213049727,-0.296972936740572,0.226298027164449,-1.3123089956271,0.18941589818737,0.858373916166364
"ENSG00000091592",155.112624404133,0.375320698911748,0.286656704766891,1.30930375138777,0.190431479413868,0.858373916166364
"ENSG00000100139",166.675170210086,0.382827820873077,0.291437802858522,1.31358326585697,0.188986483173236,0.858373916166364
"ENSG00000106333",150.907753780396,0.372733886254051,0.284709839457791,1.30917107383396,0.190476408218776,0.858373916166364
"ENSG00000109686",284.779928579172,0.332283632446835,0.253446716866089,1.31105913130609,0.189837786844808,0.858373916166364
"ENSG00000114573",312.097602029878,-0.314526428277452,0.24021256490284,-1.30936709495055,0.190410032037795,0.858373916166364
"ENSG00000121900",104.336752712232,-0.418295045685724,0.319568439606278,-1.30893728492426,0.190555595511427,0.858373916166364
"ENSG00000122862",154.914377156303,0.401984851811017,0.307802294540175,1.3059839349526,0.191558020839386,0.858373916166364
"ENSG00000123144",265.327020036726,0.326046735871564,0.249372860958295,1.30746679738375,0.191054224199263,0.858373916166364
"ENSG00000123933",410.895719385932,-0.326024980091228,0.249543232470989,-1.3064869636532,0.191387009416014,0.858373916166364
"ENSG00000126016",173.591441139998,0.364306068514918,0.277927706921827,1.31079435206288,0.189927251230668,0.858373916166364
"ENSG00000126561",104.920845305505,0.419076877985034,0.319242933045692,1.31272092380211,0.189277004348196,0.858373916166364
"ENSG00000133703",116.932746380881,-0.392517812210394,0.299907802642881,-1.30879493214716,0.190603824088245,0.858373916166364
"ENSG00000138166",265.381549765826,0.398338180528558,0.303360156503541,1.31308667927823,0.189153741941903,0.858373916166364
"ENSG00000164597",209.686963915219,-0.363285382279855,0.276935589995944,-1.3118046051256,0.189586070734243,0.858373916166364
"ENSG00000165209",132.923459906565,-0.38324736143041,0.293296053834902,-1.30669116211888,0.19131762144315,0.858373916166364
"ENSG00000177311",279.488025700587,-0.327674350186595,0.250689309885649,-1.30709343105242,0.191180981984448,0.858373916166364
"ENSG00000185052",106.078894757428,0.425008254892943,0.32505458842683,1.30749809424275,0.191043601733015,0.858373916166364
"ENSG00000188243",141.607661218817,0.373277638438801,0.284815316572354,1.31059538135469,0.189994500472907,0.858373916166364
"ENSG00000188846",345.322673347319,0.320827520935016,0.245233685976477,1.3082522478816,0.190787765878648,0.858373916166364
"ENSG00000206053",600.706352560204,-0.307053164539389,0.234636734769435,-1.30863210673773,0.190658999732526,0.858373916166364
"ENSG00000137312",447.39528438969,0.307940417200103,0.235945724076717,1.30513243418634,0.191847756207314,0.859099872337145
"ENSG00000056097",345.393538131631,-0.30815584243545,0.236658895707504,-1.30210969469033,0.192878889531306,0.859985802127032
"ENSG00000109436",248.385614950988,-0.330902776928552,0.254163433618662,-1.30192912574917,0.192940614839383,0.859985802127032
"ENSG00000130429",158.270494823397,0.374804706597524,0.28786596137994,1.3020112027168,0.19291255602194,0.859985802127032
"ENSG00000182774",146.913870720716,0.367552014014157,0.282309353602919,1.30194770142521,0.192934264299592,0.859985802127032
"ENSG00000198853",119.901559729945,0.402515682381645,0.30874610518767,1.30371096385808,0.192332149797596,0.859985802127032
"ENSG00000204291",298.572236611835,0.354235449251314,0.271991509592839,1.30237686382782,0.19278758761269,0.859985802127032
"ENSG00000230629",410.834037050398,0.301319370979604,0.231257109006786,1.30296263009481,0.192587520020436,0.859985802127032
"ENSG00000143365",255.758503898667,-0.330800654598225,0.254190853479679,-1.30138693060673,0.193126044908066,0.860242237120301
"ENSG00000134824",477.792605880206,-0.316368144610885,0.243270230474771,-1.30048030946267,0.193436400648649,0.860484940980697
"ENSG00000166128",128.674338639791,-0.381489740591566,0.29328997823544,-1.3007254556967,0.193352445759045,0.860484940980697
"ENSG00000062194",236.469191807769,0.364333753402275,0.280327099657433,1.29967368066627,0.193712834664636,0.861145093162154
"ENSG00000107104",376.621411297863,0.339707963201734,0.26198101205571,1.29668925444679,0.194738128097314,0.861575565644444
"ENSG00000113441",183.576234028254,-0.357879574777254,0.275919342175293,-1.29704417224179,0.194615988673039,0.861575565644444
"ENSG00000118705",1427.890520378,-0.279483715894586,0.215208731379601,-1.29866346083149,0.194059448894958,0.861575565644444
"ENSG00000119912",187.77983274789,-0.361206309157284,0.278228009452361,-1.29823848385448,0.19420539774008,0.861575565644444
"ENSG00000138448",457.136257204009,-0.350645684118499,0.270571643430225,-1.29594394916304,0.194994796299405,0.861575565644444
"ENSG00000142687",681.721062153768,-0.285191317026924,0.220087187652316,-1.29581062881978,0.195040735302734,0.861575565644444
"ENSG00000152620",166.271811326058,-0.356395305246493,0.275174505015149,-1.29516106598201,0.195264672680272,0.861575565644444
"ENSG00000158526",162.050619453286,0.359910224465846,0.277511913351612,1.29691810387194,0.194659366698594,0.861575565644444
"ENSG00000168813",115.351804965267,-0.421891720836323,0.325746346094694,-1.29515411575385,0.195267069796738,0.861575565644444
"ENSG00000174748",1253.98312304327,0.270585430206552,0.208828820318185,1.29572838554693,0.195069078326846,0.861575565644444
"ENSG00000177239",364.814471647994,-0.304725012000915,0.235047014094688,-1.29644281240755,0.194822970355001,0.861575565644444
"ENSG00000196730",200.464313860853,-0.357711213037114,0.276241318993992,-1.2949229113871,0.195346823908382,0.861575565644444
"ENSG00000104872",135.756031186547,0.373204225270473,0.288490934942386,1.29364281531066,0.195788826189114,0.862394004550086
"ENSG00000129925",392.967132497474,-0.344723432387648,0.266421862297583,-1.29390069348966,0.195699724947276,0.862394004550086
"ENSG00000125398",341.031881900917,0.318254314021555,0.246197212101357,1.29268041382423,0.196121614605485,0.863153531494124
"ENSG00000152409",150.454059801385,-0.371224131551718,0.287235780426218,-1.29240211996177,0.196217922934064,0.863153531494124
"ENSG00000051382",167.739661926795,-0.362303703554667,0.280573334534631,-1.29129770708823,0.196600465418834,0.864021962118636
"ENSG00000076944",218.205513842601,-0.33584705447989,0.260423423220159,-1.28961922981854,0.197182895688961,0.864021962118636
"ENSG00000091436",288.302316320411,0.316704260568183,0.245722278820618,1.28887076128487,0.197443020484143,0.864021962118636
"ENSG00000108963",182.036053858582,-0.347003102910166,0.269212089975192,-1.28895809598351,0.197412655008491,0.864021962118636
"ENSG00000120889",185.957661076957,0.348624612638695,0.270404437227229,1.28927104974145,0.197303871918391,0.864021962118636
"ENSG00000162458",261.161580916794,0.331353010230767,0.256729187592918,1.29067136205867,0.196817659102887,0.864021962118636
"ENSG00000227827",109.145082653331,-0.412639327267236,0.319954769428942,-1.28968018824573,0.19716172108427,0.864021962118636
"ENSG00000241352",115.40398631905,0.41163125778985,0.31911427583205,1.2899180292595,0.197079120213743,0.864021962118636
"ENSG00000069188",147.632252056322,-0.382028788647753,0.296613872644638,-1.28796669299904,0.197757557622629,0.864363741222385
"ENSG00000127526",456.514964659654,-0.305199069949713,0.23697280757518,-1.28790755813993,0.197778144178003,0.864363741222385
"ENSG00000106537",365.776396244676,-0.315604449900591,0.245213854781833,-1.28705798528955,0.198074078166497,0.86509496736874
"ENSG00000100353",559.219324731367,0.285252286116058,0.221758169582272,1.2863214313745,0.198330905985923,0.865654557859387
"ENSG00000185043",380.067434854977,-0.335975412963881,0.261281873305693,-1.28587340833552,0.198487245501387,0.865775105864026
"ENSG00000267809",151.954587936789,-0.359778191403353,0.280004394521566,-1.28490194597872,0.198826550856086,0.866693053180837
"ENSG00000134247",369.032630612606,0.337858141760213,0.26312420364028,1.28402532752974,0.199133093563565,0.867467090225736
"ENSG00000087086",1440.46724777566,0.271393457958379,0.21152262257591,1.28304696043083,0.199475624203407,0.867835089516246
"ENSG00000160285",433.787307907034,-0.336362931753303,0.262110577669931,-1.28328636998723,0.199391766109331,0.867835089516246
"ENSG00000135333",114.303261576949,-0.452092422693661,0.352645419229947,-1.28200282221409,0.199841656210047,0.868304250432025
"ENSG00000151883",145.146796523914,-0.366408568566926,0.285755927056147,-1.28224310985134,0.199757377802566,0.868304250432025
"ENSG00000100239",371.901568086611,-0.299940713111461,0.23407525814394,-1.28138580510299,0.200058187541928,0.868342810985052
"ENSG00000150961",362.670025184285,-0.32268902128815,0.251865428772289,-1.28119616440052,0.200124773025988,0.868342810985052
"ENSG00000205808",122.833526868243,-0.400595329297793,0.312751488975539,-1.28087425134249,0.200237838215554,0.868342810985052
"ENSG00000063660",430.518383511238,-0.328781524713863,0.256860306820962,-1.28000129246529,0.20054468135586,0.869113097164636
"ENSG00000048392",188.972757072907,-0.357650402988607,0.279764105945414,-1.27839989258089,0.201108461911954,0.869874929144569
"ENSG00000100023",260.040997042553,-0.329182309634519,0.257384264903373,-1.27895273535117,0.200913700411148,0.869874929144569
"ENSG00000160408",125.753342402782,0.391139342171094,0.305917063750657,1.27857968226937,0.201045108526211,0.869874929144569
"ENSG00000166747",488.192211762828,-0.293199563667972,0.229503216100443,-1.27754010880463,0.20141162955813,0.870626362730068
"ENSG00000239305",250.43695113089,-0.320528609804291,0.250980533053563,-1.27710546274075,0.201565016530039,0.870729801657702
"ENSG00000184470",202.148298840212,-0.360560472726012,0.282485946392066,-1.27638375406324,0.201819896270328,0.871271259508489
"ENSG00000136888",603.061053850953,-0.292356616846799,0.229207581257746,-1.27551023941935,0.202128702253066,0.872044676942992
"ENSG00000164181",247.468274391185,-0.373491109646118,0.293096378262653,-1.27429452339196,0.202559056693811,0.873341163668316
"ENSG00000159189",128.915874799388,0.44111947803086,0.346918788145557,1.27153527887276,0.203538285047869,0.876439503989736
"ENSG00000244398",315.913616673618,0.319137066707584,0.250939511670479,1.27176889993577,0.203455241964952,0.876439503989736
"ENSG00000147454",412.86776764312,-0.327242719118615,0.257443490731103,-1.27112446381648,0.203684373453913,0.876507418970581
"ENSG00000139329",636.462395448576,0.318165258073024,0.250675050951717,1.26923384223948,0.204357674217076,0.878842529913079
"ENSG00000125304",980.03773531797,-0.268721325739542,0.211820281464775,-1.26862887671231,0.204573460122092,0.87920836599437
"ENSG00000173848",390.051885286103,-0.307467432256513,0.242551873496295,-1.267635775492,0.204928049864778,0.880169899993932
"ENSG00000167792",264.222409633435,0.326611943392056,0.257769241196883,1.26707105112899,0.205129885580365,0.880474543978007
"ENSG00000135916",589.524761693314,0.316231414375981,0.249671539498662,1.26658975632934,0.205302017126693,0.880651382139119
"ENSG00000000971",145.112979264686,0.446308804771186,0.353279137535714,1.26333190203191,0.206469925870177,0.881577984276132
"ENSG00000047457",168.779005293992,1.08942877203948,0.861053127094843,1.26522828587264,0.205789505520138,0.881577984276132
"ENSG00000100100",148.700115272841,0.372245342372585,0.295227224952298,1.26087742223886,0.207353013845501,0.881577984276132
"ENSG00000100934",229.615339977863,0.345644651233823,0.273478967890665,1.26388019488215,0.206273031365815,0.881577984276132
"ENSG00000117410",324.092463945934,-0.311963043092112,0.247370187254719,-1.26111819113789,0.207266267485112,0.881577984276132
"ENSG00000128654",124.83529224162,-0.388642821485297,0.307265657666128,-1.26484301707284,0.205927607489853,0.881577984276132
"ENSG00000132405",125.13835550298,-0.374761370239811,0.297000047102722,-1.26182259530146,0.207012629709101,0.881577984276132
"ENSG00000138293",979.227687634365,-0.275261011069457,0.217681368451466,-1.26451341714543,0.206045808036705,0.881577984276132
"ENSG00000162613",337.199644708367,-0.306031796951725,0.241976080968823,-1.26471920582578,0.205972002683952,0.881577984276132
"ENSG00000172403",2189.54347887636,0.388148499076105,0.307525739716184,1.26216589035548,0.206889099688414,0.881577984276132
"ENSG00000176018",126.083811068669,-0.394802045817012,0.312666761242363,-1.26269272834851,0.206699628331673,0.881577984276132
"ENSG00000184007",373.849724199343,0.29821070904232,0.236025756380264,1.26346680809644,0.206421467823793,0.881577984276132
"ENSG00000188971",304.877282358219,-0.315522628748718,0.250126572398622,-1.26145185504672,0.207146095620804,0.881577984276132
"ENSG00000197147",109.854450485643,-0.403336096935194,0.319443639000666,-1.26262053048536,0.20672558602972,0.881577984276132
"ENSG00000141736",673.499953750462,-0.27792006264661,0.22055931242726,-1.26006950052616,0.20764429155887,0.881918470332644
"ENSG00000157978",194.104938838764,-0.332895687679948,0.26424574751646,-1.25979581813029,0.207743028760443,0.881918470332644
"ENSG00000181019",104.574626707875,-0.40519139292763,0.321784410410656,-1.2592014399036,0.207957581615756,0.881918470332644
"ENSG00000196507",216.908716801137,0.323878126044015,0.257143170646307,1.25952451013953,0.207840942947955,0.881918470332644
"ENSG00000085224",265.847274165134,-0.317632342862266,0.252433381015008,-1.25828185474164,0.208289841038649,0.882215032006267
"ENSG00000165424",199.639382670446,0.342823336916189,0.272384813958381,1.25859930270771,0.208175099027918,0.882215032006267
